Wall time,Step,Value
1557263539.6913776,11303099,39.33333206176758
1557263561.8909376,11312183,50.55263137817383
1557263569.859894,11315474,48.599998474121094
1557263589.594285,11323634,45.280487060546875
1557263591.7620103,11324524,45.02325439453125
1557263594.7778738,11325774,44.315216064453125
1557263603.5590832,11329385,42.796295166015625
1557263606.446939,11330567,41.74561309814453
1557263627.1284308,11339098,41.59722137451172
1557263629.9084272,11340236,40.959999084472656
1557263651.7432609,11349220,39.784210205078125
1557263660.0392041,11352624,38.775001525878906
1557263664.2090921,11354342,37.375
1557263690.2376702,11365032,36.849998474121094
1557263705.0056016,11371065,35.81999969482422
1557263725.71422,11379574,35.32500076293945
1557263728.9391217,11380894,35.31999969482422
1557263738.3164566,11384736,33.53499984741211
1557263753.6549923,11391062,35.1150016784668
1557263761.15957,11394159,36.46500015258789
1557263764.489932,11395533,36.60499954223633
1557263766.4806993,11396351,37.29499816894531
1557263769.9992535,11397797,36.39500045776367
1557263855.7394834,11406309,37.005001068115234
1557264019.5781417,11419128,37.93000030517578
1557264045.0270588,11421100,37.724998474121094
1557264139.4776273,11428457,38.060001373291016
1557264181.4860086,11431738,39.185001373291016
1557264214.8993013,11434355,38.56999969482422
1557264261.300784,11438011,40.08000183105469
1557264284.287477,11439823,38.470001220703125
1557264295.541256,11440709,39.189998626708984
1557264416.4919765,11450233,38.154998779296875
1557264537.210673,11459450,40.48500061035156
1557264555.0713177,11460769,40.494998931884766
1557264596.6984444,11463943,38.720001220703125
1557264680.0292766,11470192,38.494998931884766
1557264740.1587198,11474904,39.45500183105469
1557264797.3335645,11479313,38.45000076293945
1557264953.467606,11490325,40.45500183105469
1557264978.9161239,11492106,39.65999984741211
1557265396.2093,11521687,40.119998931884766
1557265398.0028884,11521817,40.10499954223633
1557265541.141235,11532246,38.42499923706055
1557265555.3669221,11533274,38.38999938964844
1557265579.5764587,11535037,38.45000076293945
1557265669.9620597,11541611,37.029998779296875
1557265711.5744553,11544639,38.04499816894531
1557265713.8096766,11544802,37.80500030517578
1557265789.1062787,11550386,36.959999084472656
1557265920.007852,11560661,37.45000076293945
1557265933.552743,11561721,37.540000915527344
1557266084.6930099,11573566,38.275001525878906
1557266100.7269936,11574823,37.665000915527344
1557266211.1850877,11583490,41.060001373291016
1557266237.3623056,11585553,39.939998626708984
1557266423.4800642,11600127,38.619998931884766
1557266522.8356793,11607873,40.45000076293945
1557266564.5958688,11611129,40.33000183105469
1557266572.37233,11611735,40.08000183105469
1557266628.4344032,11616114,40.08000183105469
1557266641.1567676,11617107,41.005001068115234
1557266750.9033928,11625664,40.505001068115234
1557266884.1097746,11636071,39.665000915527344
1557266900.1009185,11637327,39.98500061035156
1557267001.099462,11645256,40.525001525878906
1557267049.5406842,11649055,41.900001525878906
1557267065.8333948,11650334,42.345001220703125
1557267071.9846237,11650815,41.619998931884766
1557267095.4812438,11652658,41.93000030517578
1557267107.579007,11653607,41.915000915527344
1557267188.7290592,11659965,42.53499984741211
1557267286.9103434,11667688,43.1150016784668
1557267380.2955294,11675046,44.66999816894531
1557267418.2373757,11678027,43.5
1557267617.650531,11693748,45.900001525878906
1557267641.7790997,11695652,46.0
1557267671.8256743,11698020,45.86000061035156
1557267694.4539692,11699804,47.345001220703125
1557267740.094001,11703391,45.23500061035156
1557267799.2276704,11708049,44.869998931884766
1557267828.1124167,11710325,44.78499984741211
1557267874.9391425,11714019,45.689998626708984
1557267911.5053036,11716906,46.25
1557267950.2284966,11719963,47.185001373291016
1557268005.7789505,11724344,45.650001525878906
1557268039.075952,11726971,44.38999938964844
1557268049.0486841,11727758,44.38999938964844
1557268060.0562878,11728627,43.78499984741211
1557268102.2474697,11731947,43.05500030517578
1557268124.8341157,11733714,41.599998474121094
1557268142.886651,11735133,41.970001220703125
1557268168.5014064,11737151,42.26499938964844
1557268179.8852375,11738046,42.07500076293945
1557268209.797246,11740393,42.15999984741211
1557268229.941557,11741972,40.8849983215332
1557268283.8929353,11746207,41.76499938964844
1557268288.681483,11746583,41.05500030517578
1557268436.9084954,11758249,39.779998779296875
1557268466.879813,11760605,39.70000076293945
1557268689.6364257,11778143,38.8849983215332
1557268738.0299985,11781961,39.869998931884766
1557268771.0291307,11784567,39.310001373291016
1557268876.2861896,11792863,39.69499969482422
1557268911.9115512,11795668,41.01499938964844
1557268963.2417433,11799710,40.27000045776367
1557268982.8219836,11801243,40.435001373291016
1557269018.521498,11804057,40.790000915527344
1557269030.9657822,11805037,40.60499954223633
1557269150.0348332,11814426,41.44499969482422
1557269154.517748,11814779,41.39500045776367
1557269237.9683108,11821366,42.939998626708984
1557269260.5974617,11823155,42.959999084472656
