Wall time,Step,Value
1555642525.6487532,1890356,35.5
1555642603.1706128,1895724,34.849998474121094
1555642623.4390187,1897128,33.34000015258789
1555642840.2476337,1912128,35.2599983215332
1555642862.6902766,1913680,35.08000183105469
1555643074.343365,1928321,36.84000015258789
1555643108.259664,1930666,37.0099983215332
1555643767.5335803,1976011,37.15999984741211
1555643792.9428582,1977765,37.06999969482422
1555643893.997073,1984744,37.040000915527344
1555644104.965287,1999334,36.91999816894531
1555644230.5359437,2008016,36.95000076293945
1555644469.5748851,2024520,38.689998626708984
1555644483.3230305,2025468,38.43000030517578
1555644560.26965,2030734,38.84000015258789
1555644585.3654048,2032450,37.720001220703125
1555644678.2450874,2038796,38.029998779296875
1555644955.033877,2057708,36.59000015258789
1555644984.348518,2059711,36.54999923706055
1555645009.9813764,2061460,36.400001525878906
1555645057.0606868,2064678,36.75
1555645148.9995344,2070962,37.939998626708984
1555645292.4743161,2080767,37.029998779296875
1555645403.0902545,2088322,37.43000030517578
1555645493.2621188,2094482,35.970001220703125
1555645558.4112883,2098932,35.5
1555645826.8534822,2117268,37.209999084472656
1555646133.7775085,2138227,38.11000061035156
1555646270.925707,2147626,36.65999984741211
1555646352.9957905,2153251,36.189998626708984
1555646597.2717419,2169996,36.470001220703125
1555646908.8664799,2191426,37.68000030517578
1555646925.6086345,2192579,37.0099983215332
1555646935.897509,2193289,37.0099983215332
1555647037.5471928,2200293,37.04999923706055
1555647355.4362667,2222220,35.70000076293945
1555647421.8246453,2226807,37.09000015258789
1555647702.0637333,2246174,36.310001373291016
1555647776.6403906,2251324,36.349998474121094
1555647798.8562129,2252858,36.02000045776367
1555648231.4376664,2282731,36.689998626708984
1555648243.5874712,2283570,36.58000183105469
1555648324.3007421,2289141,36.40999984741211
1555648548.6023064,2304614,36.61000061035156
1555648581.367503,2306873,35.630001068115234
1555648594.5058281,2307778,35.68000030517578
1555648701.7935486,2315165,36.40999984741211
1555648843.633607,2324933,37.33000183105469
1555649054.3424597,2339381,38.7400016784668
1555649119.351852,2343826,39.04999923706055
1555649171.1920762,2347369,38.61000061035156
1555649231.5147595,2351489,38.31999969482422
1555649310.5478754,2356881,38.65999984741211
1555649474.0924435,2368021,38.36000061035156
1555649661.5355654,2380788,38.529998779296875
1555649665.7380483,2381077,38.900001525878906
1555649759.9167287,2387545,38.099998474121094
1555649908.5014095,2397732,39.47999954223633
1555649951.9079454,2400676,38.68000030517578
1555650006.4521768,2404375,38.939998626708984
1555650041.9327335,2406784,39.060001373291016
1555650098.6052752,2410641,38.349998474121094
1555650244.5666187,2420590,38.7599983215332
1555650254.8463619,2421289,38.439998626708984
1555650387.7270558,2430340,37.220001220703125
1555650399.0196533,2431109,36.38999938964844
1555650495.253078,2437660,36.77000045776367
1555650516.0424352,2439076,36.959999084472656
1555650524.7311532,2439668,37.06999969482422
1555650681.345276,2450352,36.709999084472656
1555650707.6824617,2452155,37.08000183105469
1555650757.3676152,2455552,36.88999938964844
1555650779.183122,2457045,37.540000915527344
1555651018.1558917,2472991,37.2400016784668
1555651092.3977365,2478061,37.540000915527344
1555651123.5943615,2480192,37.2599983215332
1555651304.689912,2492577,37.45000076293945
1555651394.5062695,2498731,37.54999923706055
1555651403.657675,2499359,37.810001373291016
1555651404.8444772,2499440,37.61000061035156
1555651630.7466733,2514889,37.119998931884766
1555652241.6452725,2556649,37.040000915527344
1555652447.6192656,2570743,37.7599983215332
1555652522.352474,2575855,36.54999923706055
1555652647.5707936,2584376,38.52000045776367
1555652683.8053763,2586842,38.79999923706055
1555652760.4021516,2592023,39.290000915527344
1555652818.8972733,2595984,38.34000015258789
1555652938.4497037,2604072,37.04999923706055
1555653164.497717,2619379,37.29999923706055
1555653260.98607,2625913,39.56999969482422
1555653319.9886398,2629944,40.470001220703125
1555653626.8284671,2650461,39.130001068115234
1555654105.7412868,2682219,38.459999084472656
1555654502.9321747,2708508,39.02000045776367
1555654522.3605957,2709818,38.90999984741211
1555654669.4397628,2719489,39.36000061035156
1555654802.687603,2728012,38.849998474121094
1555655212.989375,2754484,38.869998931884766
1555655319.532297,2761704,38.5099983215332
1555655343.170296,2763312,39.150001525878906
1555655406.649429,2767635,39.52000045776367
1555655592.2878268,2780267,40.27000045776367
1555655858.752516,2798370,39.61000061035156
1555655871.2327893,2799184,39.58000183105469
1555655937.983044,2803651,39.95000076293945
1555656359.5502934,2832312,41.2400016784668
1555656589.8515778,2847910,40.150001525878906
1555656987.347464,2874856,39.849998474121094
1555657473.0547905,2907333,40.5099983215332
1555657593.854509,2915565,42.25
1555657840.483596,2932264,40.349998474121094
1555657905.1159081,2936660,40.68000030517578
1555658034.0800643,2945475,39.869998931884766
1555658342.806937,2966540,41.25
1555658430.5001016,2972488,41.41999816894531
1555658611.2487063,2984749,41.09000015258789
1555658692.013697,2990259,39.97999954223633
1555658943.0807788,3007474,41.52000045776367
1555659010.9995046,3012150,40.560001373291016
1555659105.7362273,3018669,39.439998626708984
1555659199.281976,3025066,39.36000061035156
1555659245.4056416,3028193,39.720001220703125
1555659304.38047,3032201,39.13999938964844
1555659325.8480995,3033660,39.56999969482422
1555659391.8967412,3038148,39.099998474121094
1555659542.7995772,3048400,40.47999954223633
1555659713.5322242,3060025,40.130001068115234
1555659857.3605137,3069881,40.68000030517578
1555660321.7264988,3101756,40.529998779296875
1555660550.8239992,3116495,40.45000076293945
1555660561.9645226,3117218,40.220001220703125
1555660664.7883294,3123881,40.779998779296875
1555660862.7916124,3137151,40.369998931884766
1555660986.7988584,3145595,41.810001373291016
1555661151.991632,3156755,39.93000030517578
1555661356.6280189,3170664,38.939998626708984
1555661453.0244045,3177221,39.9900016784668
1555661721.4115715,3195445,40.279998779296875
1555661737.763368,3196560,40.72999954223633
1555662009.2807908,3215056,40.22999954223633
1555662114.4921277,3222263,39.65999984741211
1555662252.761156,3231682,39.0
1555662399.543189,3241243,40.150001525878906
1555662491.6819081,3247372,38.939998626708984
1555662562.56143,3252203,40.11000061035156
1555662779.8702555,3266806,40.2599983215332
1555662885.0437002,3273743,41.040000915527344
1555662938.108804,3277268,41.08000183105469
1555662965.5289292,3279063,41.31999969482422
1555663076.3462553,3286270,42.66999816894531
1555663437.3241768,3309654,39.59000015258789
1555664046.3050804,3350093,40.59000015258789
1555664350.1902807,3369935,41.7400016784668
1555664378.6395283,3371740,41.88999938964844
1555664421.7135758,3374628,41.86000061035156
1555664501.9279137,3380088,43.34000015258789
1555664556.8341076,3383829,43.7599983215332
1555664587.0386922,3385884,43.849998474121094
1555664843.4107609,3403346,43.77000045776367
1555665036.7179751,3416549,40.31999969482422
1555665241.4762664,3430560,41.08000183105469
1555665401.608631,3441477,42.61000061035156
1555665482.7931101,3447033,42.72999954223633
1555665492.926377,3447723,42.119998931884766
1555665846.763042,3471143,42.650001525878906
1555665870.0904942,3472610,43.09000015258789
1555666009.3824468,3481477,41.970001220703125
1555666053.6127763,3484395,42.209999084472656
1555666071.0019484,3485525,41.97999954223633
1555666104.4524913,3487723,41.970001220703125
1555666528.5363655,3514701,41.209999084472656
1555666530.9403577,3514845,40.689998626708984
1555666571.709073,3517427,41.18000030517578
1555666588.5471609,3518471,40.52000045776367
1555666683.9129565,3524605,41.529998779296875
1555666976.242763,3543131,42.5099983215332
1555667063.2277362,3548654,43.459999084472656
1555667231.351362,3558953,41.83000183105469
1555667339.4261358,3565605,42.38999938964844
1555667706.9118192,3588366,43.83000183105469
1555667969.6541727,3605059,41.939998626708984
1555668140.3460536,3615911,38.560001373291016
1555668343.389147,3628750,38.70000076293945
1555668414.7265236,3633393,38.560001373291016
1555668759.7899868,3654413,41.689998626708984
1555669021.4128265,3670819,40.79999923706055
1555669137.8461199,3678136,40.689998626708984
1555669530.9506273,3702476,43.47999954223633
1555669662.7365818,3710617,43.15999984741211
1555669750.9383326,3716085,42.97999954223633
1555669762.6290975,3716825,43.689998626708984
1555669906.7256389,3725841,42.7400016784668
1555670049.8503208,3734747,41.439998626708984
1555670341.3160775,3753225,42.66999816894531
1555670983.1008778,3796386,43.5099983215332
1555671079.5317035,3802846,41.4900016784668
1555671115.09979,3805235,41.27000045776367
1555671141.0044942,3806980,40.61000061035156
1555671329.9914887,3819689,40.61000061035156
1555671343.0562096,3820570,40.83000183105469
1555671420.7206237,3825791,39.47999954223633
1555671499.5011985,3831097,41.400001525878906
1555671990.3653278,3864089,42.15999984741211
1555672053.3838885,3868325,41.81999969482422
1555672495.7787287,3898030,43.52000045776367
1555672591.051309,3904431,44.040000915527344
1555672927.155183,3927057,45.09000015258789
1555672975.0462353,3930294,44.7400016784668
1555673216.0839632,3946533,43.72999954223633
1555673559.2570636,3969380,43.709999084472656
1555673665.2512128,3976164,44.81999969482422
1555673735.3333018,3980789,44.15999984741211
1555673943.5829358,3994752,42.40999984741211
1555674105.1591117,4005702,43.060001373291016
1555674388.37761,4024815,42.68000030517578
1555674639.235243,4041769,43.4900016784668
1555674760.9461327,4050024,43.63999938964844
1555674781.5258396,4051418,44.0099983215332
1555675065.9727032,4070621,41.29999923706055
1555675222.7937868,4081250,40.56999969482422
1555675436.9742658,4095769,41.77000045776367
1555675716.6955738,4114613,43.060001373291016
1555675723.832086,4115094,43.849998474121094
1555675853.0689707,4123814,42.189998626708984
1555675916.4612794,4128091,43.56999969482422
1555676106.6330905,4140997,43.630001068115234
1555676834.4246037,4190153,43.09000015258789
1555676986.7522752,4200435,44.40999984741211
1555677130.0466824,4210144,44.119998931884766
1555677404.9277027,4228703,42.20000076293945
1555677463.260829,4232638,43.380001068115234
1555677630.5403872,4243994,42.81999969482422
1555677660.5821383,4246027,43.18000030517578
1555677775.9210851,4253812,43.7599983215332
1555677862.665395,4259644,43.84000015258789
1555677868.6651359,4260048,44.27000045776367
1555677965.9898176,4266600,42.25
1555677973.8224614,4267128,43.22999954223633
1555677981.9208412,4267674,42.95000076293945
1555677999.9542522,4268890,42.439998626708984
1555678073.1828802,4273850,42.060001373291016
1555678242.0509667,4285234,42.099998474121094
1555678382.8581784,4294749,42.27000045776367
1555678489.106162,4301914,43.380001068115234
1555678560.0716438,4306712,44.099998474121094
1555678604.6186767,4309728,43.95000076293945
1555678985.3605542,4335307,41.47999954223633
1555679046.1862001,4339392,42.150001525878906
1555679142.120826,4345814,43.529998779296875
1555679186.3329537,4348782,43.45000076293945
1555679209.3050292,4350335,42.7599983215332
1555679213.647864,4350629,42.130001068115234
1555679342.2719295,4359278,42.040000915527344
1555679387.8539267,4362355,41.810001373291016
1555679483.3827782,4368777,42.93000030517578
1555679796.7325513,4389782,44.31999969482422
1555680013.0829277,4404273,41.939998626708984
1555680018.749784,4404655,42.63999938964844
1555680142.700988,4412975,40.15999984741211
1555680308.974625,4424134,39.650001525878906
1555680797.4159174,4456913,42.130001068115234
1555680898.0596664,4463717,40.7599983215332
1555680909.2345073,4464475,40.599998474121094
1555680950.0388825,4467241,41.02000045776367
1555681069.5246372,4475303,40.91999816894531
1555681213.589881,4485026,41.709999084472656
1555681268.7818792,4488769,42.619998931884766
1555681425.0853071,4499369,42.119998931884766
1555681528.3108268,4506332,42.34000015258789
1555681609.651366,4511832,42.20000076293945
1555681895.6753109,4531221,42.72999954223633
1555681984.6103652,4537269,42.29999923706055
1555682105.5074306,4545413,42.47999954223633
1555682378.4026802,4563793,44.619998931884766
1555682987.6163554,4605048,44.599998474121094
1555682991.931135,4605341,44.2599983215332
1555683404.994023,4633389,42.209999084472656
1555683591.191642,4645979,41.9900016784668
1555684132.096229,4682462,41.5
1555684158.4703445,4684246,42.31999969482422
1555684743.365353,4722359,43.84000015258789
1555684946.7377007,4735628,42.529998779296875
1555685138.348177,4748094,43.41999816894531
1555685264.0530074,4755930,42.970001220703125
1555685350.9915843,4761325,42.779998779296875
1555685378.6928535,4763047,43.4900016784668
1555685494.8744485,4770020,43.810001373291016
1555685603.109838,4776505,43.119998931884766
1555685697.891306,4782640,41.9900016784668
1555686025.2408125,4803387,44.0099983215332
1555686287.004812,4820311,44.34000015258789
1555686601.2951717,4839809,45.22999954223633
1555686824.0811453,4853521,43.790000915527344
1555686844.291842,4854763,44.779998779296875
1555686987.9773521,4863642,45.290000915527344
1555687879.1881535,4918773,43.13999938964844
1555687953.1928465,4923399,42.630001068115234
1555687973.033319,4924618,42.65999984741211
1555688086.5799897,4931641,42.77000045776367
1555688117.2778022,4933608,43.20000076293945
1555688339.4690287,4947321,44.06999969482422
1555688411.4065733,4951795,43.41999816894531
1555688605.9467075,4963931,42.47999954223633
1555688637.9672272,4965946,42.63999938964844
1555688715.4653559,4970679,42.61000061035156
1555688776.1367593,4974382,43.91999816894531
1555688821.2424085,4977172,44.09000015258789
1555689047.0518255,4991019,44.400001525878906
1555689098.5074105,4994167,44.400001525878906
1555689124.1823187,4995712,43.939998626708984
1555689420.2756903,5013513,41.93000030517578
1555689563.4903388,5022069,42.560001373291016
1555689679.7813766,5029382,43.790000915527344
1555690016.299975,5049838,42.08000183105469
1555690139.1878078,5057345,44.90999984741211
1555690282.6810985,5066379,42.7400016784668
1555690357.0714128,5071033,41.20000076293945
1555690402.297724,5073804,42.58000183105469
1555690583.2828536,5085161,40.86000061035156
1555690656.4366457,5089738,41.11000061035156
1555690681.7779207,5091331,42.060001373291016
1555690714.9118068,5093358,42.06999969482422
1555690736.4539535,5094564,42.43000030517578
1555691116.3088894,5118406,44.439998626708984
1555691120.7136028,5118681,44.91999816894531
1555691125.1594484,5118959,44.0099983215332
1555691327.5841157,5131745,42.7400016784668
1555691345.0438266,5132806,42.52000045776367
1555691487.435446,5141703,42.279998779296875
1555691611.9430635,5149638,42.45000076293945
1555691630.3199193,5150777,43.0
1555691652.0782561,5152111,42.16999816894531
1555691931.8999722,5170134,43.68000030517578
1555692010.238271,5175210,44.90999984741211
1555692038.8445315,5177089,43.29999923706055
1555692046.7057457,5177610,44.11000061035156
1555692302.0094383,5194016,45.13999938964844
1555692359.1855397,5197643,44.20000076293945
1555692576.9917994,5211594,44.58000183105469
1555692794.939422,5225656,44.13999938964844
1555693011.2373211,5239360,46.0
1555693072.7615442,5243233,45.369998931884766
1555693078.542114,5243601,45.52000045776367
1555693177.6697335,5249857,45.47999954223633
1555693188.1107068,5250505,46.08000183105469
1555693206.8150282,5251720,45.11000061035156
1555693269.8036942,5255772,44.90999984741211
1555693803.5451891,5289698,43.41999816894531
1555693911.3305929,5296581,44.02000045776367
1555694254.7148042,5318839,46.63999938964844
1555694259.7590692,5319176,45.68000030517578
1555694269.3026478,5319811,45.790000915527344
1555694271.253834,5319941,45.45000076293945
1555694444.3946064,5331450,44.209999084472656
1555694491.7306464,5334621,44.06999969482422
1555694603.9711063,5342199,43.52000045776367
1555694752.4451704,5352211,43.27000045776367
1555694868.8699129,5360084,44.40999984741211
1555695049.394811,5372243,45.66999816894531
1555695220.1845186,5383614,45.040000915527344
1555695412.3440235,5396460,45.84000015258789
1555695445.6459775,5398704,44.689998626708984
1555695608.804409,5409574,45.18000030517578
1555695674.9448588,5413997,45.380001068115234
1555695976.499985,5434240,46.41999816894531
1555696259.8227203,5453396,43.529998779296875
1555696359.4960113,5460113,43.25
1555696733.9003465,5485123,43.40999984741211
1555696746.9209962,5485992,43.20000076293945
1555696771.0884826,5487596,43.880001068115234
1555697063.6627538,5507069,43.18000030517578
1555697145.3632002,5512503,43.72999954223633
1555697480.7317374,5534813,44.040000915527344
1555697666.3852503,5547259,44.58000183105469
1555697669.0167673,5547435,44.369998931884766
1555698364.094805,5593848,43.2599983215332
1555698548.4206479,5606243,44.20000076293945
1555698550.3325756,5606370,43.689998626708984
1555698882.4318125,5628478,46.900001525878906
1555698902.175644,5629787,46.290000915527344
1555698992.4410472,5635843,45.9900016784668
1555699019.9938786,5637700,45.810001373291016
1555699108.4025228,5643643,44.310001373291016
1555699134.4435537,5645405,43.91999816894531
1555699388.494958,5662479,42.27000045776367
1555699652.4277022,5680167,42.349998474121094
1555699800.1565125,5690176,44.31999969482422
1555699824.2835102,5691809,43.189998626708984
1555700813.2818244,5757981,45.310001373291016
1555700929.5440378,5765758,47.09000015258789
1555700994.732692,5770128,45.439998626708984
1555701130.0060582,5779164,44.720001220703125
1555701154.7984967,5780801,44.2599983215332
1555701208.4239423,5784363,43.959999084472656
1555701232.2676568,5785961,44.880001068115234
1555701263.5866554,5788047,43.779998779296875
1555701330.2796147,5792479,44.459999084472656
1555701459.1830516,5801024,44.529998779296875
1555701783.464004,5822982,46.540000915527344
1555701797.931986,5823951,46.459999084472656
1555702010.869502,5838142,48.119998931884766
1555702170.8872848,5848832,46.97999954223633
1555702339.4933324,5860123,47.18000030517578
1555702773.89784,5889198,46.290000915527344
1555702861.5610309,5894692,45.70000076293945
1555703359.9209979,5927115,45.849998474121094
1555703389.003122,5929034,44.38999938964844
1555703439.8405387,5932322,43.599998474121094
1555703663.6510193,5946882,43.040000915527344
1555703714.014485,5950195,43.66999816894531
1555703720.3745377,5950627,43.5099983215332
1555704163.1707284,5979597,45.689998626708984
1555704178.25493,5980564,45.7400016784668
1555704925.7916229,6028066,44.779998779296875
1555704941.3360994,6029099,44.65999984741211
1555704947.1566572,6029486,45.2599983215332
1555705033.5331059,6035120,45.290000915527344
1555705106.100412,6039821,46.47999954223633
1555705165.708277,6043683,47.189998626708984
1555705209.9536726,6046482,45.939998626708984
1555705240.4149358,6048458,45.880001068115234
1555705263.6728349,6049921,46.220001220703125
1555705284.6977894,6051266,46.2400016784668
1555705319.4167461,6053542,46.61000061035156
1555705445.130028,6061651,47.70000076293945
1555705497.7949367,6065010,47.08000183105469
1555705627.3473778,6073161,47.45000076293945
